ID	Form	Last_form	Rarity	Name (E)	Name (J)	Group	Level	PV	KB	Movement Speed	AP	DPS	Target	Attack Frequency	Range	Cost	Respawn	Ability	Strength_White	Strength_Red	Strength_Floating	Strength_Black	Strength_Metal	Strength_Angel	Strength_Alien	Strength_Zombies	Strength_Relic	Resist_White	Resist_Red	Resist_Floating	Resist_Black	Resist_Metal	Resist_Angel	Resist_Alien	Resist_Zombies	Resist_Relic	Shockwave	Critic	Owned	DPS_White	DPS_Red	DPS_Floating	DPS_Black	DPS_Metal	DPS_Angel	DPS_Alien	DPS_Zombies	DPS_Relic	Min_Range	Max_Range
287	1	0	超激レア	Strike Unit R.E.I.	閃雷機兵レイ	Air Busters	Lv 30 + 0	42,500	5	24	34000	4857	範囲	210	400	4110	2746	対 浮いてる敵 超ダメージ（与ダメx3～4）  対 浮いてる敵 打たれ強い（被ダメx0.25～0.2）  無効（遅くする）	1	1	3	1	1	1	1	1	1	1	1	0.25	1	1	1	1	1	1	0	0	0	4857	4857	14571	4857	4857	4857	4857	4857	4857	0	400	no_update
287	2	1	超激レア	Assault Unit R.E.I.	閃雷機兵プラズマレイ	Air Busters	Lv 30 + 0	42,500	5	24	34000	4857	範囲	210	400	4110	2746	対 浮いてる敵 超ダメージ（与ダメx3～4）  対 浮いてる敵 打たれ強い（被ダメx0.25～0.2）  無効（遅くする）	1	1	3	1	1	1	1	1	1	1	1	0.25	1	1	1	1	1	1	0	0	0	4857	4857	14571	4857	4857	4857	4857	4857	4857	0	400	no_update
288	1	0	激レア	Little Leaguer Cat	ネコ球児		Lv 30 + 0	11,730	2	10	4930	1409	範囲	105	275	1200	406	対 エイリアン 打たれ強い（被ダメx0.25～0.2）  遠方範囲攻撃（425～550）	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.25	1	1	0	0	1	1409	1409	1409	1409	1409	1409	1409	1409	1409	425	550	no_update
288	2	0	激レア	Major Leaguer Cat	ネコリーガー		Lv 30 + 0	15,130	2	10	6630	1894	範囲	105	275	1200	406	対 エイリアン 打たれ強い（被ダメx0.25～0.2）  35％の確率でバリアブレイク 遠方範囲攻撃（425～550）	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.25	1	1	0	0	1	1894	1894	1894	1894	1894	1894	1894	1894	1894	425	550	no_update
288	3	1	激レア	Golfer Cat	ネコゴルファー		Lv 30 + 0	18,530	2	10	6630	1894	範囲	105	275	1200	406	対エイリアン打たれ強い（被ダメ1/4～1/5）35％の確率でバリアブレイク遠方範囲攻撃（425～650）	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.25	1	1	0	0	1	1894	1894	1894	1894	1894	1894	1894	1894	1894	425	650	no_update
289	1	0	超激レア	Kaname Madoka	鹿目まどか	Puella Magi Madoka Magica	Lv 30 + 0	43,350	4	20	28050	3463	範囲	243	550	4350	4146	対 浮いてる敵 めっぽう強い（与ダメx1.5～1.8 被ダメx0.5～0.4）  対 浮いてる敵 100％の確率で90～108F動きを遅くする  対 魔女 魔女キラー（与ダメx5 被ダメx0.1） 遠方範囲攻撃（450～800）	1	1	1.5	1	1	1	1	1	1	1	1	0.5	1	1	1	1	1	1	0	0	1	3463	3463	5194	3463	3463	3463	3463	3463	3463	450	800	no_update
289	2	1	超激レア	Madoka & Cat	まどか＆ネコ	Puella Magi Madoka Magica	Lv 30 + 0	43,350	4	20	28050	3463	範囲	243	550	4350	4146	対 浮いてる敵 めっぽう強い（与ダメx1.5～1.8 被ダメx0.5～0.4）  対 浮いてる敵 100％の確率で90～108F動きを遅くする  対 魔女 魔女キラー（与ダメx5 被ダメx0.1） 遠方範囲攻撃（450～800）	1	1	1.5	1	1	1	1	1	1	1	1	0.5	1	1	1	1	1	1	0	0	1	3463	3463	5194	3463	3463	3463	3463	3463	3463	450	800	no_update
290	1	0	超激レア	Akemi Homura	暁美ほむら	Puella Magi Madoka Magica	Lv 30 + 0	48,110	3	11	32810	4946	範囲	199	455	4470	3946	対 黒い敵 50％の確率で120～144F動きを止める  対 魔女 魔女キラー（与ダメx5 被ダメx0.1）	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	4946	4946	4946	4946	4946	4946	4946	4946	4946	0	455	no_update
290	2	1	超激レア	Homura & Cat	ほむら＆ネコ	Puella Magi Madoka Magica	Lv 30 + 0	48,110	3	11	32810	4946	範囲	199	455	4470	3946	対 黒い敵 50％の確率で120～144F動きを止める  対 魔女 魔女キラー（与ダメx5 被ダメx0.1）	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	4946	4946	4946	4946	4946	4946	4946	4946	4946	0	455	no_update
291	1	0	超激レア	Miki Sayaka	美樹さやか	Puella Magi Madoka Magica	Lv 30 + 0	67,320	2	12	33320	5812	範囲	172	400	4230	3546	対 魔女 魔女キラー（与ダメx5 被ダメx0.1） 残り体力50％以下で攻撃力50％上昇 100％の確率で1度だけ生き残る	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5812	5812	5812	5812	5812	5812	5812	5812	5812	0	400	no_update
291	2	1	超激レア	Sayaka & Cat	さやか＆ネコ	Puella Magi Madoka Magica	Lv 30 + 0	67,320	2	12	33320	5812	範囲	172	400	4230	3546	対 魔女 魔女キラー（与ダメx5 被ダメx0.1） 残り体力50％以下で攻撃力50％上昇 100％の確率で1度だけ生き残る	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5812	5812	5812	5812	5812	5812	5812	5812	5812	0	400	no_update
292	1	0	超激レア	Tomoe Mami	巴マミ	Puella Magi Madoka Magica	Lv 30 + 0	44,880	4	9	39780	4388	範囲	272	475	4410	4046	対 天使 超ダメージ（与ダメx3～4）  対 魔女 魔女キラー（与ダメx5 被ダメx0.1） 遠方範囲攻撃（300～700）	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	4388	4388	4388	4388	4388	13164	4388	4388	4388	300	700	no_update
292	2	1	超激レア	Mami & Cat	マミ＆ネコ	Puella Magi Madoka Magica	Lv 30 + 0	44,880	4	9	39780	4388	範囲	272	475	4410	4046	対 天使 超ダメージ（与ダメx3～4）  対 魔女 魔女キラー（与ダメx5 被ダメx0.1） 遠方範囲攻撃（300～700）	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	4388	4388	4388	4388	4388	13164	4388	4388	4388	300	700	no_update
293	1	0	超激レア	Sakura Kyouko	佐倉杏子	Puella Magi Madoka Magica	Lv 30 + 0	59,160	3	14	40460	5300	範囲	229	435	4290	3846	対 赤い敵 50％の確率でふっとばす 対 赤い敵 50％の確率で250～300F攻撃力50％に低下  対 魔女 魔女キラー（与ダメx5 被ダメx0.1）	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5300	5300	5300	5300	5300	5300	5300	5300	5300	0	435	no_update
293	2	1	超激レア	Kyouko & Cat	杏子＆ネコ	Puella Magi Madoka Magica	Lv 30 + 0	59,160	3	14	40460	5300	範囲	229	435	4290	3846	対 赤い敵 50％の確率でふっとばす 対 赤い敵 50％の確率で250～300F攻撃力50％に低下  対 魔女 魔女キラー（与ダメx5 被ダメx0.1）	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5300	5300	5300	5300	5300	5300	5300	5300	5300	0	435	no_update
294	1	0	激レア	Kyubey	キュゥべえ		Lv 30 + 0	16,830	3	9	6630	3900	単体	51	220	660	186	対 エイリアン 打たれ強い（被ダメx0.25～0.2）  50％の確率で1度だけ生き残る	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.25	1	1	0	0	1	3900	3900	3900	3900	3900	3900	3900	3900	3900	0	220	no_update
294	2	1	激レア	Kyubey & Cat	キュゥべえ＆ネコ		Lv 30 + 0	16,830	3	9	6630	3900	単体	51	220	660	186	対 エイリアン 打たれ強い（被ダメx0.25～0.2）  50％の確率で1度だけ生き残る	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.25	1	1	0	0	1	3900	3900	3900	3900	3900	3900	3900	3900	3900	0	220	no_update
295	1	0	レア	Neko Madoka	ネコまどか		Lv 30 + 0	14,450	4	9	4250	1356	単体	94	120	630	206	対 浮いてる敵 30％の確率で60～72F動きを遅くする 	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1356	1356	1356	1356	1356	1356	1356	1356	1356	0	120	no_update
295	2	1	レア	Magical Girl Neko Madoka	魔法少女ネコまどか		Lv 30 + 0	14,450	4	9	4250	1356	単体	94	250	630	206	対 浮いてる敵 30％の確率で60～72F動きを遅くする 	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1356	1356	1356	1356	1356	1356	1356	1356	1356	0	250	no_update
296	1	0	レア	Neko Homura	ネコほむら		Lv 30 + 0	15,300	3	9	3400	1594	単体	64	120	660	186	対 黒い敵 30％の確率で60～72F動きを止める 	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1594	1594	1594	1594	1594	1594	1594	1594	1594	0	120	no_update
296	2	1	レア	Magical Girl Neko Homura	魔法少女ネコほむら		Lv 30 + 0	15,300	3	9	3400	1619	単体	63	200	660	186	対 黒い敵 30％の確率で60～72F動きを止める 	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1619	1619	1619	1619	1619	1619	1619	1619	1619	0	200	no_update
297	1	0	レア	Neko Sayaka	ネコさやか		Lv 30 + 0	16,660	2	9	3060	1765	単体	52	180	600	146	残り体力50％以下で攻撃力50％上昇	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1765	1765	1765	1765	1765	1765	1765	1765	1765	0	180	no_update
297	2	1	レア	Magical Girl Neko Sayaka	魔法少女ネコさやか		Lv 30 + 0	16,660	2	9	4590	2648	単体	52	180	600	146	残り体力50％以下で攻撃力50％上昇	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	2648	2648	2648	2648	2648	2648	2648	2648	2648	0	180	no_update
298	1	0	レア	Neko Mami	ネコマミ		Lv 30 + 0	13,600	4	9	4080	1288	単体	95	200	645	196	対 天使 超ダメージ（与ダメx3～4） 	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1288	1288	1288	1288	1288	3864	1288	1288	1288	0	200	no_update
298	2	1	レア	Magical Girl Neko Mami	魔法少女ネコマミ		Lv 30 + 0	13,600	4	9	4080	1288	単体	95	250	645	196	対 天使 超ダメージ（与ダメx3～4） 	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1288	1288	1288	1288	1288	3864	1288	1288	1288	0	250	no_update
299	1	0	レア	Neko Kyouko	ネコ杏子		Lv 30 + 0	15,725	3	9	3825	1594	単体	72	150	615	176	対 赤い敵 30％の確率で200～240F攻撃力50％に低下 	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1594	1594	1594	1594	1594	1594	1594	1594	1594	0	150	no_update
299	2	1	レア	Magical Girl Neko Kyouko	魔法少女ネコ杏子		Lv 30 + 0	15,725	3	9	3825	1594	単体	72	200	615	176	対 赤い敵 30％の確率で200～240F攻撃力50％に低下 	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1594	1594	1594	1594	1594	1594	1594	1594	1594	0	200	no_update
300	1	0	レア	Chibi Madoka	ちびまどか		Lv 30 + 0	8,500	2	10	1700	389	単体	131	120	450	746	対 魔女 魔女キラー（与ダメx5 被ダメx0.1）	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	389	389	389	389	389	389	389	389	389	0	120	no_update
300	2	0	レア	Chibi Magical Girl Madoka	ちび魔法少女まどか		Lv 30 + 0	8,500	2	10	1700	389	単体	131	400	450	746	対 浮いてる敵 超ダメージ（与ダメx3～4）  対 魔女 魔女キラー（与ダメx5 被ダメx0.1） 遠方攻撃（325～450）	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	389	389	1167	389	389	389	389	389	389	325	450	no_update
300	3	1	レア	Chibi Ultimate Madoka	ちびアルティメットまどか		Lv 30 + 0	8,500	2	10	1700	389	範囲	131	425	450	746	対 浮いてる敵 超ダメージ（与ダメx3～4）  対 魔女 魔女キラー（与ダメx5 被ダメx0.1） 遠方範囲攻撃（325～475）	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	389	389	1167	389	389	389	389	389	389	325	475	no_update
301	1	0	EX	Chibi Homura	ちびほむら		Lv 30 + 0	10,200	2	11	1360	523	単体	78	225	450	746	対 魔女 魔女キラー（与ダメx5 被ダメx0.1）	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	523	523	523	523	523	523	523	523	523	0	225	no_update
301	2	0	EX	Chibi Magical Girl Homura	ちび魔法少女ほむら		Lv 30 + 0	10,200	2	11	1360	523	範囲	78	225	450	746	対 魔女 魔女キラー（与ダメx5 被ダメx0.1）	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	523	523	523	523	523	523	523	523	523	0	225	no_update
301	3	1	EX	Li’l Devil Homura	ちび悪魔ほむら		Lv 30 + 0	10,200	2	11	2720	583	範囲	140	275	450	746	対黒い敵50％の確率で150～180F攻撃力50％に低下対魔女魔女キラー（与ダメx5被ダメ1/10）	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	583	583	583	583	583	583	583	583	583	0	275	no_update
302	1	0	レア	Neko Kyubey	ネコキュゥべえ		Lv 30 + 0	1,700	3	9	135	109	単体	37	140	90	60	40％の確率で1度だけ生き残る	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	109	109	109	109	109	109	109	109	109	0	140	no_update
302	2	1	レア	Tank Kyubey	タンクキュゥべえ		Lv 30 + 0	6,800	1	7	35	16	範囲	67	110	180	60	40％の確率で1度だけ生き残る	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	16	16	16	16	16	16	16	16	16	0	110	no_update
303	1	0	超激レア	Lilith Cat	ネコアイスゴースト	Halloween Capsules	Lv 30 + 0	23,800	3	8	18700	3066	範囲	183	375	3300	1746	対 天使 75％の確率で120～144F動きを止める 	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	3066	3066	3066	3066	3066	3066	3066	3066	3066	0	375	no_update
303	2	1	超激レア	Succubus Cat	ネコアイスファントム	Halloween Capsules	Lv 30 + 0	34,000	3	8	26350	4320	範囲	183	375	3300	1746	対 天使 75％の確率で120～144F動きを止める 	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	4320	4320	4320	4320	4320	4320	4320	4320	4320	0	375	no_update
304	1	0	レア	Food Stall Cat	ネコ屋台		Lv 30 + 0	9,435	4	21	3400	2372	単体	43	200	525	186	対 天使 超ダメージ（与ダメx3～4） 	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	2372	2372	2372	2372	2372	7116	2372	2372	2372	0	200	no_update
304	2	1	レア	Delivery Cat	ネコの宅配便		Lv 30 + 0	9,435	4	21	3400	2372	単体	43	200	525	186	対 天使 超ダメージ（与ダメx3～4） 	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	2372	2372	2372	2372	2372	7116	2372	2372	2372	0	200	no_update
305	1	0	超激レア	Mighty Kat-A-Pult	帝国陸軍カタパルズ	Frontline Assault Iron Legion	Lv 30 + 0	136,000	3	5	27200	3238	範囲	252	375	4875	5446	対 ゾンビ 打たれ強い（被ダメx0.25～0.2）  対 ゾンビ 50％の確率で250～300F攻撃力50％に低下  対 ゾンビ ゾンビキラー（倒した時、蘇生無効） 遠方範囲攻撃（275～725）	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.25	1	0	0	0	3238	3238	3238	3238	3238	3238	3238	3238	3238	275	725	no_update
305	2	0	超激レア	CAT-6 Siege Engine	撃滅戦車ギガパルド	Frontline Assault Iron Legion	Lv 30 + 0	136,000	3	5	27200	3238	範囲	252	375	4875	5446	対 ゾンビ 打たれ強い（被ダメx0.25～0.2）  対 ゾンビ 50％の確率で250～300F攻撃力50％に低下  対 ゾンビ ゾンビキラー（倒した時、蘇生無効） 遠方範囲攻撃（275～725）	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.25	1	0	0	0	3238	3238	3238	3238	3238	3238	3238	3238	3238	275	725	no_update
305	3	1	超激レア	CAT-8 Behemoth	超撃滅戦車ギガパルド	Frontline Assault Iron Legion	Lv 30 + 0	136,000	3	5	27200	3238	範囲	252	400	4875	5446	対ゾンビ打たれ強い（被ダメ1/4～1/5）対ゾンビ50％の確率で250～300F攻撃力50％に低下対ゾンビゾンビキラー（撃破時蘇生無効）遠方範囲攻撃（150～725）	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.25	1	0	0	0	3238	3238	3238	3238	3238	3238	3238	3238	3238	150	725	no_update
306	1	0	超激レア	Mighty Drednot	古代軍船ガレーズ	Frontline Assault Iron Legion	Lv 30 + 0	81,600	3	7	64600	4906	範囲	395	440	4800	5346	対 赤い敵 ゾンビ 超ダメージ（与ダメx3～4）  対 ゾンビ ゾンビキラー（倒した時、蘇生無効）	1	3	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	0	0	1	4906	14718	4906	4906	4906	4906	4906	14718	4906	0	440	no_update
306	2	0	超激レア	B.C.S. Lionheart	無敵艦隊シーガレオン	Frontline Assault Iron Legion	Lv 30 + 0	81,600	3	7	64600	4906	範囲	395	440	4800	5346	対 赤い敵 ゾンビ 超ダメージ（与ダメx3～4）  対 ゾンビ ゾンビキラー（倒した時、蘇生無効）	1	3	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	0	0	1	4906	14718	4906	4906	4906	4906	4906	14718	4906	0	440	no_update
306	3	1	超激レア	B.C.S Tigerclaw	超無敵艦隊シーガレオン	Frontline Assault Iron Legion	Lv 30 + 0	81,600	3	7	64600	6396	範囲	303	440	4800	5346	対赤い敵ゾンビ超ダメージ（与ダメx3～4）対ゾンビゾンビキラー（撃破時蘇生無効）	1	3	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	0	0	1	6396	19188	6396	6396	6396	6396	6396	19188	6396	0	440	no_update
307	1	0	超激レア	Mighty Bomburr	飛空襲撃ボンバーズ	Frontline Assault Iron Legion	Lv 30 + 0	68,000	5	10	30600	4857	範囲	189	450	4950	5546	対 ゾンビ 100％の確率でふっとばす 対 ゾンビ ゾンビキラー（倒した時、蘇生無効）	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	4857	4857	4857	4857	4857	4857	4857	4857	4857	0	450	no_update
307	2	0	超激レア	NEK-0 Sky Fortress	飛行戦艦ボルボンバー	Frontline Assault Iron Legion	Lv 30 + 0	68,000	5	10	30600	4857	範囲	189	450	4950	5546	対 ゾンビ 100％の確率でふっとばす 対 ゾンビ ゾンビキラー（倒した時、蘇生無効）	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	4857	4857	4857	4857	4857	4857	4857	4857	4857	0	450	no_update
307	3	1	超激レア	NEK-02 Air Citadel	超飛行戦艦ボルボンバー	Frontline Assault Iron Legion	Lv 30 + 0	71,400	7	10	30600	4857	範囲	189	450	4950	5546	対ゾンビ100％の確率でふっとばす対ゾンビゾンビキラー（撃破時蘇生無効）	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	4857	4857	4857	4857	4857	4857	4857	4857	4857	0	450	no_update
308	1	0	激レア	Vaulter Cat	ネコジャンパー		Lv 30 + 0	7,650	3	14	6800	1275	範囲	160	350	1050	646	対 ゾンビ 50％の確率で120～144F動きを遅くする  対 ゾンビ ゾンビキラー（倒した時、蘇生無効） 遠方範囲攻撃（200～500）	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1275	1275	1275	1275	1275	1275	1275	1275	1275	200	500	no_update
308	2	0	激レア	Polevaulter Cat	ネコボールター		Lv 30 + 0	10,200	3	14	9350	1753	範囲	160	350	1050	646	対 ゾンビ 50％の確率で120～144F動きを遅くする  対 ゾンビ ゾンビキラー（倒した時、蘇生無効） 遠方範囲攻撃（200～500）	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1753	1753	1753	1753	1753	1753	1753	1753	1753	200	500	no_update
308	3	1	激レア	Housewife Cat	ネコ奥様		Lv 30 + 0	12,750	3	20	9350	1742	範囲	161	350	1050	646	対ゾンビ50％の確率で150～180F動きを遅くする対ゾンビゾンビキラー（撃破時蘇生無効）遠方範囲攻撃（200～500）	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1742	1742	1742	1742	1742	1742	1742	1742	1742	200	500	no_update
309	1	0	レア	Gardener Cat	ネコバサミ		Lv 30 + 0	6,800	3	9	255	850	単体	9	200	540	346	対 ゾンビ 5％の確率で60～72F動きを止める  対 ゾンビ ゾンビキラー（倒した時、蘇生無効）	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	850	850	850	850	850	850	850	850	850	0	200	no_update
309	2	0	レア	Lumbercat	ネコチェーンソー		Lv 30 + 0	8,500	3	9	340	1133	単体	9	200	540	346	対 ゾンビ 5％の確率で60～72F動きを止める  対 ゾンビ ゾンビキラー（倒した時、蘇生無効）	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1133	1133	1133	1133	1133	1133	1133	1133	1133	0	200	no_update
309	3	1	レア	Weedwacker Cat	草刈りネコ		Lv 30 + 0	17,000	3	9	340	1133	単体	9	250	540	346	対ゾンビ5％の確率で120～144F動きを止める対ゾンビゾンビキラー（撃破時蘇生無効）	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1133	1133	1133	1133	1133	1133	1133	1133	1133	0	250	no_update
310	1	0	EX	Neko Hakase	ネコ博士		Lv 30 + 0	9,690	3	14	1530	918	単体	50	160	540	246	2％の確率でクリティカル攻撃	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	2	0	936	936	936	936	936	936	936	936	936	0	160	no_update
310	2	1	EX	Neko Hakase and Cat	ネコ博士＆ネコ		Lv 30 + 0	9,690	3	14	1530	918	単体	50	160	540	246	2％の確率でクリティカル攻撃	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	2	0	936	936	936	936	936	936	936	936	936	0	160	no_update
311	1	0	超激レア	Yuletide Nurse	ネコナースキャンドル	Xmas Gals	Lv 30 + 0	27,200	3	9	26010	3941	範囲	198	445	4350	3646	対 天使 エイリアン 50％の確率でふっとばす 対 天使 エイリアン 50％の確率で120～144F動きを遅くする 	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	3941	3941	3941	3941	3941	3941	3941	3941	3941	0	445	no_update
311	2	1	超激レア	Yule Knight Nurse	ネコナースマリア	Xmas Gals	Lv 30 + 0	42,500	3	9	36210	5486	範囲	198	445	4350	3646	対 天使 エイリアン 50％の確率でふっとばす 対 天使 エイリアン 50％の確率で120～144F動きを遅くする 	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	5486	5486	5486	5486	5486	5486	5486	5486	5486	0	445	no_update
312	1	0	EX	Li'l Fish Cat	ちびネコフィッシュ		Lv 30 + 40	10,360	3	8	5760	3260	単体	53	140	1200	136	対 赤い敵 めっぽう強い（与ダメx1.5～1.8 被ダメx0.5～0.4） 	1	1.5	1	1	1	1	1	1	1	1	0.5	1	1	1	1	1	1	1	0	0	1	3260	4890	3260	3260	3260	3260	3260	3260	3260	0	140	no_update
312	2	0	EX	Li'l Whale Cat	ちびネコクジラ		Lv 30 + 40	10,360	3	8	5760	3260	単体	53	140	1200	136	対 赤い敵 めっぽう強い（与ダメx1.5～1.8 被ダメx0.5～0.4） 	1	1.5	1	1	1	1	1	1	1	1	0.5	1	1	1	1	1	1	1	0	0	1	3260	4890	3260	3260	3260	3260	3260	3260	3260	0	140	no_update
312	3	1	EX	Li'l Island Cat	ちびネコ島		Lv 30 + 40	41,440	3	8	11520	6521	単体	53	140	1200	256	対 赤い敵 めっぽう強い（与ダメx1.5～1.8 被ダメx0.5～0.4）  5％の確率でクリティカル攻撃	1	1.5	1	1	1	1	1	1	1	1	0.5	1	1	1	1	1	1	1	0	5	1	6847	10107	6847	6847	6847	6847	6847	6847	6847	0	140	no_update
313	1	0	EX	Li'l Lizard Cat	ちびネコトカゲ		Lv 30 + 40	11,840	3	8	11200	2646	単体	127	320	1500	316	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	2646	2646	2646	2646	2646	2646	2646	2646	2646	0	320	no_update
313	2	0	EX	Li'l Dragon Cat	ちびネコドラゴン		Lv 30 + 40	11,840	3	8	11200	2646	単体	127	320	1500	316	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	2646	2646	2646	2646	2646	2646	2646	2646	2646	0	320	no_update
313	3	1	EX	Li'l King Dragon Cat	ちびネコキングドラゴン		Lv 30 + 40	33,300	3	10	12800	3024	単体	127	400	1500	516	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	3024	3024	3024	3024	3024	3024	3024	3024	3024	0	400	no_update
314	1	0	EX	Li'l Titan Cat	ちび巨神ネコ		Lv 30 + 40	14,800	1	6	8960	4012	範囲	67	140	1950	556	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	4012	4012	4012	4012	4012	4012	4012	4012	4012	0	140	no_update
314	2	0	EX	Li'l Mythical Titan	ちびネコダラボッチ		Lv 30 + 40	14,800	1	6	8960	4012	範囲	67	140	1950	556	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	4012	4012	4012	4012	4012	4012	4012	4012	4012	0	140	no_update
314	3	1	EX	Li'l Jamiera Cat	ちびネコジャラミ		Lv 30 + 40	59,200	1	6	14720	7747	範囲	57	140	1950	676	対 全ての敵（メタル 無 魔 使 除く） 20％の確率でふっとばす	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	7747	7747	7747	7747	7747	7747	7747	7747	7747	0	140	no_update
315	1	0	激レア	Years-End Neneko	大掃除ねねこ		Lv 30 + 0	8,500	3	5	1700	402	範囲	127	220	148	1744	15％の確率でクリティカル攻撃	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	15	1	462	462	462	462	462	462	462	462	462	0	220	no_update
315	2	1	激レア	New Year Neneko	初詣ねねこ		Lv 30 + 0	15,300	3	5	2550	602	範囲	127	220	148	1744	15％の確率でクリティカル攻撃	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	15	1	692	692	692	692	692	692	692	692	692	0	220	no_update
316	1	0	レア	PIKOTARO	ピコ太郎		Lv 30 + 0	10,200	3	6	5100	683	範囲	224	200	900	946	対 赤い敵 30％の確率で90～108F動きを止める 	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	683	683	683	683	683	683	683	683	683	0	200	no_update
316	2	1	レア	NEKOTARO	ネコ太郎		Lv 30 + 0	10,200	3	6	5100	683	範囲	224	200	900	946	対 赤い敵 30％の確率で90～108F動きを止める 	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	683	683	683	683	683	683	683	683	683	0	200	no_update
